account_id,customer_id,account_type,balance
4066,8653,Savings,120043
4067,4946,Savings,308164
4068,2744,Savings,351912
4069,5998,Savings,114865
4070,7457,Current,331025
4071,8120,Current,133326
4072,5845,Current,229232
4073,7575,Current,90024
4074,6044,Current,21245
4075,8264,Savings,121861
4076,3120,Savings,444165
4077,6415,Savings,324068
4078,5028,Savings,404674
4079,7426,Savings,383541
4080,2568,Current,122228
4081,6180,Savings,334392
4082,2232,Current,487725
4083,8578,Savings,275812
4084,6379,Savings,182600
4085,3674,Savings,440549
4086,6767,Savings,410552
4087,5348,Savings,488569
4088,6049,Savings,247829
4089,8588,Current,355531
4090,3321,Savings,41868
4091,2442,Current,495765
4092,6576,Current,188465
4093,8719,Savings,351816
4094,1498,Savings,293704
4095,1509,Current,146005
4096,3574,Savings,431864
4097,6965,Current,18453
4098,6463,Savings,419857
4099,5394,Savings,468898
4100,8120,Current,377409
4101,3606,Savings,92002
4102,3756,Current,152967
4103,8178,Current,52327
4104,8039,Savings,227565
4105,4667,Savings,151558
4106,9586,Savings,243698
4107,545,Savings,73884
4108,2572,Current,322033
4109,8215,Savings,388829
4110,808,Current,299889
4111,9201,Savings,59161
4112,6382,Current,424137
4113,3764,Savings,110893
4114,6970,Current,246446
4115,6319,Savings,421368
4116,6565,Current,317554
4117,902,Current,295432
4118,1160,Savings,134420
4119,8828,Current,328418
4120,3217,Current,283956
4121,5273,Current,364578
4122,853,Current,117562
4123,5261,Savings,463960
4124,7555,Savings,259407
4125,1776,Current,93525
4126,2985,Current,465838
4127,4905,Current,164178
4128,6051,Savings,404668
4129,8886,Savings,185293
4130,7977,Current,346964
4131,1208,Current,318541
4132,1288,Current,483816
4133,4666,Current,47713
4134,7560,Current,148090
4135,8496,Savings,92854
4136,6209,Savings,90567
4137,5386,Savings,282191
4138,827,Savings,218983
4139,3007,Current,99766
4140,1496,Savings,293200
4141,5267,Current,89114
4142,614,Savings,230786
4143,2126,Savings,200478
4144,4076,Savings,446041
4145,1350,Savings,376330
4146,1114,Current,20689
4147,8293,Savings,437989
4148,5044,Current,462957
4149,8236,Savings,268547
4150,6952,Current,356212
4151,7756,Savings,83735
4152,9092,Savings,14995
4153,174,Savings,38517
4154,3562,Current,317574
4155,4715,Savings,168313
4156,8354,Savings,329346
4157,6798,Savings,328764
4158,419,Current,383976
4159,6612,Current,238832
4160,9314,Savings,427026
4161,945,Savings,190134
4162,2378,Current,221330
4163,8578,Current,304084
4164,1170,Savings,235955
4165,1755,Savings,81528
4166,6777,Savings,349425
4167,8025,Savings,44254
4168,1371,Savings,202623
4169,7931,Current,354122
4170,8437,Current,349072
4171,6375,Savings,353163
4172,1921,Current,363793
4173,6256,Savings,126661
4174,7433,Current,383534
4175,3510,Current,11057
4176,2380,Savings,398276
4177,6600,Current,481943
4178,8368,Savings,169362
4179,8957,Current,159358
4180,3880,Savings,299742
4181,4865,Savings,288340
4182,1018,Current,275143
4183,1294,Current,337676
4184,9357,Current,462686
4185,5207,Savings,129837
4186,8294,Savings,47845
4187,2874,Savings,222863
4188,3524,Current,357145
4189,284,Savings,252866
4190,1443,Current,77568
4191,8783,Current,72562
4192,817,Current,43179
4193,4744,Savings,45994
4194,4895,Savings,365888
4195,5789,Current,66294
4196,1957,Current,442843
4197,5419,Current,438450
4198,6588,Current,127964
4199,3133,Savings,341841
4200,3657,Savings,497377
4201,2983,Current,346704
4202,6201,Current,192551
4203,6918,Current,33522
4204,5778,Savings,20056
4205,935,Current,273426
4206,2621,Current,413567
4207,3566,Savings,319609
4208,432,Current,295585
4209,7713,Current,337954
4210,3184,Current,63156
4211,7740,Savings,317378
4212,6642,Current,211089
4213,4065,Current,303221
4214,8253,Current,174591
4215,979,Current,492237
4216,6562,Savings,463944
4217,9636,Current,143265
4218,2577,Current,247921
4219,531,Savings,56065
4220,761,Savings,69642
4221,1667,Current,348634
4222,8263,Current,228255
4223,5289,Current,113077
4224,1729,Savings,212313
4225,5907,Current,17157
4226,1355,Savings,382613
4227,6961,Current,281793
4228,1332,Current,59272
4229,7414,Savings,179303
4230,9581,Current,188145
4231,7554,Savings,392630
4232,4418,Savings,261961
4233,2098,Savings,309826
4234,7871,Savings,384858
4235,4946,Savings,371207
4236,3734,Current,298468
4237,220,Savings,266129
4238,1044,Current,298519
4239,7955,Current,353552
4240,3069,Current,488377
4241,7966,Savings,489594
4242,3354,Savings,390788
4243,895,Savings,31462
4244,2354,Savings,105872
4245,6167,Current,359063
4246,7977,Current,396945
4247,393,Savings,449646
4248,6160,Savings,348280
4249,6079,Current,199930
4250,6890,Current,248498
4251,9247,Savings,277535
4252,3659,Current,138334
4253,2164,Current,486402
4254,5095,Savings,225381
4255,8010,Savings,51631
4256,9603,Savings,276647
4257,2949,Savings,30687
4258,3954,Current,306437
4259,8139,Savings,353092
4260,209,Savings,114457
4261,250,Savings,145650
4262,1426,Current,282716
4263,5666,Current,140159
4264,7092,Current,189885
4265,9846,Savings,234194
4266,1356,Current,212639
4267,5247,Current,90095
4268,4382,Savings,59784
4269,1381,Current,251635
4270,2066,Savings,79835
4271,8782,Savings,308304
4272,6496,Current,386615
4273,274,Current,298796
4274,2397,Savings,24786
4275,1288,Savings,166963
4276,8040,Savings,352863
4277,8016,Current,371717
4278,8923,Current,253516
4279,6399,Current,335302
4280,1733,Current,144000
4281,835,Current,212193
4282,9432,Savings,456316
4283,9335,Savings,165124
4284,995,Current,426481
4285,3412,Savings,307547
4286,1692,Savings,454903
4287,660,Current,58201
4288,9100,Current,256648
4289,3059,Current,178949
4290,3427,Savings,491799
4291,5769,Current,43172
4292,5873,Current,297251
4293,5167,Current,135558
4294,376,Savings,151926
4295,1266,Savings,195573
4296,4471,Savings,491817
4297,3979,Current,431104
4298,7114,Savings,60983
4299,3229,Current,61744
4300,3930,Savings,347023
4301,8948,Savings,306714
4302,3575,Current,411632
4303,1314,Savings,476803
4304,7752,Savings,79865
4305,2980,Current,33886
4306,8711,Current,185059
4307,6856,Current,499243
4308,3012,Savings,189710
4309,6955,Current,145432
4310,63,Savings,216067
4311,2501,Current,47038
4312,6867,Savings,471755
4313,878,Current,454995
4314,3432,Savings,174025
4315,5138,Current,223511
4316,1094,Current,207839
4317,9246,Savings,399536
4318,5396,Savings,302161
4319,1575,Current,282182
4320,1849,Current,278065
4321,4892,Current,135409
4322,3297,Current,220822
4323,5321,Current,204063
4324,7705,Savings,410876
4325,4468,Current,17477
4326,8372,Current,66780
4327,9884,Savings,499031
4328,8374,Savings,488847
4329,9835,Savings,436830
4330,9453,Current,9590
4331,8487,Current,304154
4332,4880,Current,259075
4333,7205,Current,376265
4334,2050,Savings,275897
4335,5023,Savings,459428
4336,6325,Current,127165
4337,4012,Savings,212273
4338,9555,Savings,247348
4339,9322,Savings,42881
4340,2274,Savings,384991
4341,3957,Savings,113788
4342,2547,Current,473586
4343,1450,Current,49829
4344,115,Savings,423432
4345,5354,Current,272629
4346,160,Savings,460932
4347,4902,Savings,415581
4348,8669,Savings,26916
4349,1329,Current,407913
4350,442,Savings,94079
4351,5754,Savings,130290
4352,9938,Savings,368467
4353,7999,Current,24918
4354,2632,Savings,488293
4355,7001,Current,287878
4356,3487,Current,403446
4357,6063,Savings,29464
4358,8113,Savings,45159
4359,8427,Current,96237
4360,5279,Current,402382
4361,3571,Savings,126736
4362,1319,Savings,19132
4363,1022,Savings,375177
4364,4081,Current,158816
4365,2401,Current,234548
4366,2136,Savings,331027
4367,3272,Current,85557
4368,8234,Current,88447
4369,3980,Savings,83981
4370,2441,Current,57865
4371,7027,Savings,494097
4372,2426,Savings,415235
4373,2981,Savings,222867
4374,1088,Savings,359573
4375,2207,Savings,339568
4376,5655,Savings,175282
4377,5251,Savings,223263
4378,1665,Current,463154
4379,6561,Current,272253
4380,2257,Savings,374668
4381,1105,Savings,322801
4382,7421,Savings,271752
4383,8021,Savings,38769
4384,695,Savings,127481
4385,2473,Savings,62734
4386,8442,Current,53047
4387,4342,Savings,127662
4388,5152,Current,164682
4389,7778,Savings,117049
4390,9526,Savings,453397
4391,9420,Current,292932
4392,2430,Savings,482538
4393,1880,Savings,328765
4394,5551,Current,154458
4395,7182,Savings,183770
4396,9995,Savings,416541
4397,5651,Savings,387025
4398,7977,Savings,254223
4399,9188,Savings,465709
4400,6477,Current,183206
4401,1503,Savings,143454
4402,7659,Savings,468075
4403,214,Savings,296652
4404,4942,Savings,257769
4405,7433,Current,39697
4406,9985,Current,40755
4407,3668,Current,253123
4408,3943,Current,172463
4409,7819,Savings,274713
4410,9387,Savings,70808
4411,6958,Savings,384417
4412,2898,Current,150131
4413,3343,Current,447144
4414,4368,Current,287546
4415,2161,Savings,44288
4416,6654,Savings,116459
4417,7345,Savings,327154
4418,9970,Current,340638
4419,4735,Savings,193240
4420,5615,Savings,235175
4421,3687,Savings,273405
4422,9062,Current,458529
4423,4781,Savings,76684
4424,1495,Savings,28084
4425,2180,Current,394683
4426,7422,Savings,447614
4427,2111,Savings,405705
4428,6499,Savings,183203
4429,6297,Current,396318
4430,693,Savings,141696
4431,7835,Current,131724
4432,3470,Savings,385624
4433,6545,Current,349798
4434,1947,Savings,256876
4435,9579,Savings,182126
4436,2303,Current,181354
4437,1168,Current,175949
4438,6505,Current,157767
4439,8454,Current,237769
4440,3046,Current,327372
4441,6312,Savings,36631
4442,446,Current,254316
4443,5211,Current,293075
4444,6522,Savings,135055
4445,6212,Savings,323032
4446,5309,Savings,456041
4447,5470,Savings,453022
4448,8671,Current,406927
4449,2305,Savings,405388
4450,4264,Savings,440318
4451,9685,Savings,191723
4452,9901,Current,148078
4453,9230,Savings,179731
4454,3101,Savings,40694
4455,2601,Savings,96730
4456,7517,Current,409986
4457,2721,Current,87177
4458,625,Current,116881
4459,1567,Current,178328
4460,4748,Savings,34426
4461,5922,Current,252589
4462,5742,Savings,126217
4463,1056,Current,285892
4464,4431,Current,258409
4465,4806,Savings,246172
4466,6636,Current,216291
4467,6111,Savings,116602
4468,7513,Savings,97524
4469,8697,Savings,342328
4470,594,Savings,449703
4471,9133,Savings,251279
4472,5073,Savings,107727
4473,1938,Current,471993
4474,4516,Current,127318
4475,4036,Current,94790
4476,5971,Savings,16168
4477,7218,Current,366204
4478,2813,Savings,15508
4479,9658,Current,58371
4480,5874,Current,412979
4481,1504,Current,262014
4482,8577,Savings,310767
4483,7279,Savings,250279
4484,9578,Savings,287278
4485,7187,Savings,233079
4486,2381,Savings,200204
4487,5209,Savings,167088
4488,5390,Savings,148362
4489,8800,Current,71881
4490,2299,Current,454769
4491,1706,Current,137898
4492,61,Current,412066
4493,4187,Current,376899
4494,8362,Savings,132914
4495,1697,Current,391477
4496,5713,Current,299601
4497,7295,Savings,160532
4498,2789,Savings,113480
4499,5057,Current,473453
4500,5581,Savings,415529
4501,3787,Savings,480974
4502,5503,Savings,473532
4503,9923,Current,131162
4504,7151,Current,354166
4505,8006,Current,376551
4506,1152,Savings,417182
4507,5966,Current,143952
4508,4889,Current,278972
4509,1770,Savings,363594
4510,5085,Savings,478992
4511,9302,Savings,224990
4512,2575,Savings,413191
4513,8541,Savings,357755
4514,5667,Savings,188492
4515,6758,Savings,38828
4516,3259,Current,498864
4517,8603,Current,57234
4518,1824,Current,464641
4519,5525,Current,207307
4520,2126,Current,40808
4521,8697,Current,55402
4522,806,Current,386514
4523,401,Current,487742
4524,8174,Current,300923
4525,3380,Current,203888
4526,1854,Current,95391
4527,840,Current,376199
4528,5585,Current,7709
4529,5713,Current,130030
4530,6573,Savings,429624
4531,8552,Current,127175
4532,499,Savings,116295
4533,6035,Savings,453731
4534,9099,Savings,95430
4535,481,Current,311005
4536,9099,Current,448499
4537,7979,Savings,40306
4538,1437,Savings,260311
4539,4629,Current,46760
4540,2370,Savings,234941
4541,4336,Current,44818
4542,955,Savings,238544
4543,8366,Savings,131837
4544,1830,Savings,382475
4545,3841,Savings,158765
4546,1977,Current,114066
4547,1212,Current,329208
4548,4849,Current,275294
4549,5523,Current,476460
4550,8174,Savings,419185
4551,1919,Current,41550
4552,3636,Current,282484
4553,9178,Current,309441
4554,6949,Current,190529
4555,8353,Savings,46380
4556,2907,Savings,177156
4557,2258,Savings,65591
4558,1927,Savings,279195
4559,9040,Current,309203
4560,8228,Current,311953
4561,450,Savings,190245
4562,7227,Savings,355643
4563,2772,Current,430228
4564,3291,Savings,62284
4565,4650,Current,257757
4566,3149,Current,104697
4567,7427,Current,303157
4568,8672,Savings,56324
4569,4620,Savings,121428
4570,8851,Current,108345
4571,1353,Savings,467164
4572,8019,Savings,308444
4573,5331,Savings,392708
4574,4493,Current,479587
4575,2602,Current,423607
4576,8735,Savings,278416
4577,3360,Current,98897
4578,8224,Current,386581
4579,2639,Savings,274148
4580,5706,Current,406700
4581,2267,Savings,259239
4582,9122,Current,292529
4583,8035,Savings,58714
4584,6577,Savings,199464
4585,2412,Savings,209183
4586,531,Savings,202168
4587,5242,Current,455917
4588,6797,Savings,292344
4589,6294,Current,19545
4590,9253,Savings,48878
4591,917,Current,338533
4592,5603,Current,411181
4593,9358,Current,497385
4594,9405,Savings,395573
4595,6556,Savings,377957
4596,1254,Savings,385727
4597,5013,Savings,305183
4598,661,Savings,337191
4599,9101,Savings,353456
4600,2498,Current,481829
4601,429,Current,393020
4602,4820,Savings,106456
4603,802,Savings,56674
4604,5996,Savings,219774
4605,1538,Savings,128824
4606,7807,Savings,377511
4607,2245,Current,57121
4608,8560,Current,316602
4609,6554,Current,476392
4610,6829,Savings,201118
4611,1263,Savings,395057
4612,4561,Current,345165
4613,3531,Savings,428697
4614,8935,Savings,143155
4615,3046,Current,256364
4616,9198,Savings,245467
4617,2600,Current,391784
4618,7556,Current,50457
4619,2141,Current,482395
4620,2857,Current,485889
4621,8669,Current,246932
4622,1048,Current,148203
4623,6863,Savings,187387
4624,2509,Current,363894
4625,7074,Current,45914
4626,6240,Savings,327525
4627,1959,Savings,105806
4628,3886,Savings,391698
4629,7728,Current,398887
4630,3490,Savings,341197
4631,6079,Savings,321500
4632,4667,Current,450135
4633,5091,Current,164735
4634,3593,Savings,90625
4635,5446,Current,65203
4636,6334,Savings,408403
4637,8138,Current,55391
4638,7851,Savings,393933
4639,130,Current,32317
4640,5702,Current,101209
4641,460,Current,159993
4642,8476,Current,59150
4643,4870,Current,255903
4644,7800,Current,171723
4645,6094,Savings,289645
4646,9834,Savings,439127
4647,549,Current,41585
4648,7913,Current,78972
4649,2659,Current,262771
4650,6344,Savings,469240
4651,7957,Savings,308829
4652,9913,Current,14042
4653,1415,Current,351592
4654,7900,Current,179849
4655,9108,Savings,394421
4656,5384,Savings,465311
4657,1206,Savings,398432
4658,797,Current,72353
4659,9272,Current,448229
4660,1971,Savings,170177
4661,6213,Savings,178269
4662,178,Current,24004
4663,8685,Current,104108
4664,1937,Current,245407
4665,5648,Savings,478273
4666,1157,Savings,340882
4667,7653,Current,347844
4668,248,Savings,248524
4669,5523,Savings,494314
4670,7513,Current,482143
4671,7731,Current,340432
4672,7325,Savings,30733
4673,302,Current,376951
4674,3339,Savings,202935
4675,7708,Savings,278915
4676,5787,Current,166324
4677,8025,Savings,209574
4678,9226,Savings,43102
4679,1076,Current,460602
4680,9599,Savings,220844
4681,5842,Current,488584
4682,1231,Current,240494
4683,6766,Current,14632
4684,762,Current,237646
4685,4918,Savings,236272
4686,9545,Savings,204673
4687,305,Savings,240913
4688,2238,Current,380584
4689,7681,Savings,390524
4690,1362,Current,201264
4691,8802,Current,206871
4692,4876,Savings,53306
4693,7583,Savings,307459
4694,8488,Savings,447985
4695,2061,Savings,184724
4696,7680,Savings,264930
4697,6421,Current,179340
4698,1511,Current,50946
4699,895,Current,485590
4700,4439,Current,270632
4701,3969,Current,480980
4702,8342,Current,10654
4703,952,Savings,101009
4704,162,Current,188070
4705,5317,Savings,138407
4706,7855,Savings,70185
4707,1525,Current,90863
4708,7395,Current,347848
4709,6256,Savings,435487
4710,1257,Savings,104567
4711,527,Current,215554
4712,1127,Savings,213110
4713,6783,Savings,362696
4714,3927,Current,355326
4715,3250,Savings,426133
4716,5267,Savings,306660
4717,1786,Savings,438479
4718,695,Current,292724
4719,3185,Current,322196
4720,2627,Current,469259
4721,6962,Current,495451
4722,242,Current,38830
4723,238,Savings,213512
4724,2741,Savings,6515
4725,9240,Current,117309
4726,3432,Savings,348087
4727,3648,Current,474683
4728,4946,Savings,399961
4729,8794,Current,234226
4730,4049,Savings,362883
4731,7380,Current,299150
4732,9741,Current,68613
4733,8896,Savings,497533
4734,7179,Savings,324097
4735,1666,Current,230453
4736,9478,Savings,137159
4737,1957,Savings,459138
4738,3716,Current,152891
4739,4070,Current,466567
4740,9440,Savings,33288
4741,5817,Savings,438026
4742,2090,Savings,364004
4743,4649,Savings,443140
4744,2717,Savings,238786
4745,9130,Savings,170401
4746,391,Current,196661
4747,3096,Savings,181888
4748,2388,Savings,53769
4749,5156,Current,478567
4750,3556,Savings,288891
4751,6719,Savings,462775
4752,8023,Savings,476273
4753,4867,Savings,295836
4754,6899,Savings,183156
4755,1475,Savings,417067
4756,2942,Savings,365629
4757,5851,Current,298892
4758,480,Current,254422
4759,2610,Savings,5757
4760,1627,Current,204953
4761,6709,Current,138691
